"Lands&#39; End, Inc.",organization
"Landstar System, Inc.",organization
"Lantheus Holdings, Inc.",organization
"Lantronix, Inc.",organization
Large Cap US Equity Select ETF,organization
Lattice Semiconductor Corporation,organization
"Laureate Education, Inc.",organization
"Lawson Products, Inc.",organization
Layne Christensen Company,organization
LCNB Corporation,organization
Leading Brands Inc,organization
"LEAP THERAPEUTICS, INC.",organization
Legacy Reserves LP,organization
Legacy Reserves LP,organization
Legacy Reserves LP,organization
"LegacyTexas Financial Group, Inc.",organization
Legg Mason Developed EX-US Diversified Core ETF,organization
Legg Mason Emerging Markets Diversified Core ETF,organization
Legg Mason Global Infrastructure ETF,organization
Legg Mason Low Volatility High Dividend ETF,organization
Legg Mason Small-Cap Quality Value ETF,organization
Legg Mason US Diversified Core ETF,organization
Leisure Acquisition Corp.,organization
"LeMaitre Vascular, Inc.",organization
"LendingTree, Inc.",organization
"Lexicon Pharmaceuticals, Inc.",organization
LexinFintech Holdings Ltd.,organization
"LGI Homes, Inc.",organization
LHC Group,organization
Lianluo Smart Limited,organization
Liberty Broadband Corporation,organization
Liberty Broadband Corporation,organization
"Liberty Expedia Holdings, Inc.",organization
"Liberty Expedia Holdings, Inc.",organization
Liberty Global plc,organization
Liberty Global plc,organization
Liberty Global plc,organization
Liberty Global plc,organization
Liberty Global plc,organization
Liberty Interactive Corporation,organization
Liberty Interactive Corporation,organization
Liberty Interactive Corporation,organization
Liberty Interactive Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
Liberty Media Corporation,organization
"Liberty Tax, Inc.",organization
"Liberty TripAdvisor Holdings, Inc.",organization
"Liberty TripAdvisor Holdings, Inc.",organization
"LifePoint Health, Inc.",organization
"Lifetime Brands, Inc.",organization
Lifevantage Corporation,organization
"Lifeway Foods, Inc.",organization
Ligand Pharmaceuticals Incorporated,organization
Lightbridge Corporation,organization
"LightPath Technologies, Inc.",organization
"Lilis Energy, Inc.",organization
"Limbach Holdings, Inc.",organization
"Limelight Networks, Inc.",organization
Limoneira Co,organization
Lincoln Educational Services Corporation,organization
"Lincoln Electric Holdings, Inc.",organization
Lindblad Expeditions Holdings Inc. ,organization
Lindblad Expeditions Holdings Inc. ,organization
LiNiu Technology Group,organization
Lipocine Inc.,organization
"Liquidity Services, Inc.",organization
"Littelfuse, Inc.",organization
LivaNova PLC,organization
"Live Oak Bancshares, Inc.",organization
Live Ventures Incorporated,organization
"LivePerson, Inc.",organization
LKQ Corporation,organization
"LM Funding America, Inc.",organization
"LM Funding America, Inc.",organization
Logitech International S.A.,organization
"LogMein, Inc.",organization
Loncar Cancer Immunotherapy ETF,organization
Lonestar Resources US Inc.,organization
Long Island Iced Tea Corp.,organization
LongFin Corp,organization
"Loop Industries, Inc.",organization
"Loral Space and Communications, Inc.",organization
"Loxo Oncology, Inc.",organization
LPL Financial Holdings Inc.,organization
LRAD Corporation,organization
LSI Industries Inc.,organization
lululemon athletica inc.,organization
Lumentum Holdings Inc.,organization
Luminex Corporation,organization
Luna Innovations Incorporated,organization
Luther Burbank Corporation,organization
M B T Financial Corp,organization
"M I Acquisitions, Inc.",organization
"M I Acquisitions, Inc.",organization
"M I Acquisitions, Inc.",organization
M III Acquisition Corp.,organization
M III Acquisition Corp.,organization
M III Acquisition Corp.,organization
"MabVax Therapeutics Holdings, Inc.",organization
Macatawa Bank Corporation,organization
Mackinac Financial Corporation,organization
"MACOM Technology Solutions Holdings, Inc.",organization
"MacroGenics, Inc.",organization
"Madrigal Pharmaceuticals, Inc.",organization
Magal Security Systems Ltd.,organization
"Magellan Health, Inc.",organization
Magic Software Enterprises Ltd.,organization
magicJack VocalTec Ltd,organization
MagneGas Corporation,organization
"Magyar Bancorp, Inc.",organization
"Maiden Holdings, Ltd.",organization
"MainSource Financial Group, Inc.",organization
MakeMyTrip Limited,organization
"Malibu Boats, Inc.",organization
"Malvern Bancorp, Inc.",organization
"MAM Software Group, Inc.",organization
"Mammoth Energy Services, Inc.",organization
"Manhattan Associates, Inc.",organization
"Manhattan Bridge Capital, Inc",organization
"Manitex International, Inc.",organization
"Mannatech, Incorporated",organization
MannKind Corporation,organization
ManTech International Corporation,organization
"Marathon Patent Group, Inc.",organization
"Marchex, Inc.",organization
Marine Petroleum Trust,organization
"Marinus Pharmaceuticals, Inc.",organization
"MarketAxess Holdings, Inc.",organization
Marlin Business Services Corp.,organization
Marriott International,organization
"Marrone Bio Innovations, Inc.",organization
"Marten Transport, Ltd.",organization
Martin Midstream Partners L.P.,organization
Marvell Technology Group Ltd.,organization
Masimo Corporation,organization
"Match Group, Inc.",organization
Materialise NV,organization
Matlin & Partners Acquisition Corporation,organization
Matlin & Partners Acquisition Corporation,organization
Matlin & Partners Acquisition Corporation,organization
Matrix Service Company,organization
"Mattel, Inc.",organization
Mattersight Corporation,organization
Matthews International Corporation,organization
"Maxim Integrated Products, Inc.",organization
"Maxwell Technologies, Inc.",organization
Mazor Robotics Ltd.,organization
MB Financial Inc.,organization
MB Financial Inc.,organization
MB Financial Inc.,organization
"MCBC Holdings, Inc.",organization
McGrath RentCorp,organization
MDC Partners Inc.,organization
Medallion Financial Corp.,organization
Medallion Financial Corp.,organization
"Medical Transcription Billing, Corp.",organization
"Medical Transcription Billing, Corp.",organization
"MediciNova, Inc.",organization
"Medidata Solutions, Inc.",organization
Medigus Ltd.,organization
MediWound Ltd.,organization
"Medpace Holdings, Inc.",organization
"MEI Pharma, Inc.",organization
Melco Resorts & Entertainment Limited,organization
"Melinta Therapeutics, Inc.",organization
"Mellanox Technologies, Ltd.",organization
"Melrose Bancorp, Inc.",organization
MER Telemanagement Solutions Ltd.,organization
"MercadoLibre, Inc.",organization
Mercantile Bank Corporation,organization
Mercer International Inc.,organization
Merchants Bancorp,organization
Mercury Systems Inc,organization
"Meridian Bancorp, Inc.",organization
Meridian Bank,organization
Meridian Bioscience Inc.,organization
"Meridian Waste Solutions, Inc",organization
"Meridian Waste Solutions, Inc",organization
"Merit Medical Systems, Inc.",organization
"Merrimack Pharmaceuticals, Inc.",organization
"Mersana Therapeutics, Inc.",organization
Merus N.V.,organization
"Mesa Laboratories, Inc.",organization
Mesoblast Limited,organization
"Meta Financial Group, Inc.",organization
Methanex Corporation,organization
MGC Diagnostics Corporation,organization
MGE Energy Inc.,organization
"MGP Ingredients, Inc.",organization
Microbot Medical Inc. ,organization
Microchip Technology Incorporated,organization
"Micron Technology, Inc.",organization
"Micronet Enertec Technologies, Inc.",organization
"Micronet Enertec Technologies, Inc.",organization
Microsemi Corporation,organization
Microsoft Corporation,organization
MicroStrategy Incorporated,organization
"Microvision, Inc.",organization
Mid Cap US Equity Select ETF,organization
Mid Penn Bancorp,organization
Midatech Pharma PLC,organization
"Mid-Con Energy Partners, LP",organization
Middlefield Banc Corp.,organization
Middlesex Water Company,organization
"Midland States Bancorp, Inc.",organization
"MidWestOne Financial Group, Inc.",organization
Mimecast Limited,organization
"MiMedx Group, Inc",organization
MIND C.T.I. Ltd.,organization
"MINDBODY, Inc.",organization
"Minerva Neurosciences, Inc",organization
"Miragen Therapeutics, Inc.",organization
"Mirati Therapeutics, Inc.",organization
"MISONIX, Inc.",organization
"Mitcham Industries, Inc.",organization
"Mitcham Industries, Inc.",organization
"Mitek Systems, Inc.",organization
Mitel Networks Corporation,organization
"MKS Instruments, Inc.",organization
"MMA Capital Management, LLC",organization
"Mobile Mini, Inc.",organization
"MobileIron, Inc.",organization
Modern Media Acquisition Corp.,organization
Modern Media Acquisition Corp.,organization
Modern Media Acquisition Corp.,organization
Modern Media Acquisition Corp.,organization
"ModusLink Global Solutions, Inc",organization
"Molecular Templates, Inc.",organization
"Moleculin Biotech, Inc.",organization
"Momenta Pharmaceuticals, Inc.",organization
Momo Inc.,organization
"Monarch Casino & Resort, Inc.",organization
"Mondelez International, Inc.",organization
"Moneygram International, Inc.",organization
"MongoDB, Inc.",organization
"Monolithic Power Systems, Inc.",organization
Monotype Imaging Holdings Inc.,organization
"Monro, Inc. ",organization
Monroe Capital Corporation,organization
Monster Beverage Corporation,organization
"Monster Digital, Inc.",organization
"Monster Digital, Inc.",organization
"Morningstar, Inc.",organization
"MoSys, Inc.",organization
Motif Bio plc,organization
Motif Bio plc,organization
"Motorcar Parts of America, Inc.",organization
Mountain Province Diamonds Inc.,organization
"Moxian, Inc.",organization
MSB Financial Corp.,organization
MTGE Investment Corp.,organization
MTGE Investment Corp.,organization
MTS Systems Corporation,organization
Multi-Color Corporation,organization
"Mustang Bio, Inc.",organization
MutualFirst Financial Inc.,organization
MVB Financial Corp.,organization
"My Size, Inc.",organization
Mylan N.V.,organization
"MYnd Analytics, Inc.",organization
"MYnd Analytics, Inc.",organization
"MyoKardia, Inc.",organization
MYOS RENS Technology Inc.,organization
"MYR Group, Inc.",organization
"Myriad Genetics, Inc.",organization
Nabriva Therapeutics plc,organization
Naked Brand Group Inc.,organization
Nano Dimension Ltd.,organization
Nanometrics Incorporated,organization
"NanoString Technologies, Inc.",organization
"NanoVibronix, Inc.",organization
"NantHealth, Inc.",organization
"NantKwest, Inc.",organization
"NAPCO Security Technologies, Inc.",organization
"Nasdaq, Inc.",organization
"Natera, Inc.",organization
"Nathan&#39;s Famous, Inc.",organization
"National American University Holdings, Inc.",organization
"National Bankshares, Inc.",organization
National Beverage Corp.,organization
"National CineMedia, Inc.",organization
National Commerce Corporation,organization
National Energy Services Reunited Corp.,organization
National Energy Services Reunited Corp.,organization
National General Holdings Corp,organization
National General Holdings Corp,organization
National General Holdings Corp,organization
National General Holdings Corp,organization
National General Holdings Corp,organization
National Holdings Corporation,organization
National Holdings Corporation,organization
National Instruments Corporation,organization
National Research Corporation,organization
National Research Corporation,organization
"National Security Group, Inc.",organization
"National Vision Holdings, Inc.",organization
"National Western Life Group, Inc.",organization
"Natural Alternatives International, Inc.",organization
Natural Health Trends Corp.,organization
"Nature&#39;s Sunshine Products, Inc.",organization
Natus Medical Incorporated,organization
Navient Corporation,organization
Navient Corporation,organization
Navient Corporation,organization
NBT Bancorp Inc.,organization
"NCS Multistage Holdings, Inc.",organization
Nektar Therapeutics,organization
Neogen Corporation,organization
"NeoGenomics, Inc.",organization
Neonode Inc.,organization
"Neos Therapeutics, Inc.",organization
"Neothetics, Inc.",organization
Neovasc Inc.,organization
Neptune Technologies & Bioresources Inc,organization
"Net 1 UEPS Technologies, Inc.",organization
"Net Element, Inc.",organization
"NetApp, Inc.",organization
"NetEase, Inc.",organization
"Netflix, Inc.",organization
"NETGEAR, Inc.",organization
"Netlist, Inc.",organization
"NetScout Systems, Inc.",organization
NetSol Technologies Inc.,organization
"Neuralstem, Inc.",organization
"Neurocrine Biosciences, Inc.",organization
"NeuroMetrix, Inc.",organization
"NeuroMetrix, Inc.",organization
"Neurotrope, Inc.",organization
New Age Beverages Corporation,organization
"New York Mortgage Trust, Inc.",organization
"New York Mortgage Trust, Inc.",organization
"New York Mortgage Trust, Inc.",organization
"New York Mortgage Trust, Inc.",organization
"Newater Technology, Inc.",organization
NewLink Genetics Corporation,organization
"Newmark Group, Inc.",organization
News Corporation,organization
News Corporation,organization
Newtek Business Services Corp.,organization
Newtek Business Services Corp.,organization
Newtek Business Services Corp.,organization
"Nexeo Solutions, Inc.",organization
"Nexeo Solutions, Inc.",organization
"Nexeo Solutions, Inc.",organization
"Nexstar Media Group, Inc.",organization
NextDecade Corporation,organization
NextDecade Corporation,organization
NF Energy Saving Corporation,organization
"NI Holdings, Inc.",organization
NIC Inc.,organization
NICE Ltd,organization
"Nicholas Financial, Inc.",organization
Nicolet Bankshares Inc.,organization
Nightstar Therapeutics plc,organization
"NII Holdings, Inc.",organization
NMI Holdings Inc,organization
"NN, Inc.",organization
Noodles & Company,organization
Nordson Corporation,organization
Nortech Systems Incorporated,organization
Northeast Bancorp,organization
Northern Technologies International Corporation,organization
Northern Trust Corporation,organization
Northern Trust Corporation,organization
"Northfield Bancorp, Inc.",organization
Northrim BanCorp Inc,organization
"Northwest Bancshares, Inc.",organization
Northwest Pipe Company,organization
Norwegian Cruise Line Holdings Ltd.,organization
Norwood Financial Corp.,organization
"Nova Lifestyle, Inc",organization
Nova Measuring Instruments Ltd.,organization
"Novan, Inc.",organization
Novanta Inc.,organization
"Novavax, Inc.",organization
Novelion Therapeutics Inc. ,organization
NovoCure Limited,organization
"Novus Therapeutics, Inc.",organization
"Nuance Communications, Inc.",organization
NuCana plc,organization
"Nutanix, Inc.",organization
NutriSystem Inc,organization
"NuVasive, Inc.",organization
Nuvectra Corporation,organization
Nuveen NASDAQ 100 Dynamic Overwrite Fund,organization
"NV5 Global, Inc.",organization
NVE Corporation,organization
NVIDIA Corporation,organization
NXP Semiconductors N.V.,organization
"NxStage Medical, Inc.",organization
NXT-ID Inc.,organization
NXT-ID Inc.,organization
Nymox Pharmaceutical Corporation,organization
O2Micro International Limited,organization
Oak Valley Bancorp (CA),organization
Oaktree Specialty Lending Corporation,organization
Oaktree Specialty Lending Corporation,organization
Oaktree Strategic Income Corporation,organization
Oasmia Pharmaceutical AB,organization
"Obalon Therapeutics, Inc.",organization
ObsEva SA,organization
"Ocean Bio-Chem, Inc.",organization
"Ocean Power Technologies, Inc.",organization
Ocean Rig UDW Inc.,organization
OceanFirst Financial Corp.,organization
"Oclaro, Inc.",organization
Oconee Federal Financial Corp.,organization
"Ocular Therapeutix, Inc.",organization
"Odonate Therapeutics, Inc.",organization
"Odyssey Marine Exploration, Inc.",organization
"Office Depot, Inc.",organization
OFS Capital Corporation,organization
OHA Investment Corporation,organization
Ohio Valley Banc Corp.,organization
"Ohr Pharmaceuticals, Inc.",organization
"Okta, Inc.",organization
"Old Dominion Freight Line, Inc.",organization
"Old Line Bancshares, Inc.",organization
Old National Bancorp,organization
Old Point Financial Corporation,organization
"Old Second Bancorp, Inc.",organization
"Old Second Bancorp, Inc.",organization
"Ollie&#39;s Bargain Outlet Holdings, Inc.",organization
"Olympic Steel, Inc.",organization
"Omega Flex, Inc.",organization
Omeros Corporation,organization
"Ominto, Inc.",organization
"Omnicell, Inc.",organization
ON Semiconductor Corporation,organization
On Track Innovations Ltd,organization
"Oncobiologics, Inc.",organization
"Oncobiologics, Inc.",organization
"Oncobiologics, Inc.",organization
"OncoMed Pharmaceuticals, Inc.",organization
"Onconova Therapeutics, Inc.",organization
"Onconova Therapeutics, Inc.",organization
OncoSec Medical Incorporated,organization
"One Horizon Group, Inc.",organization
Open Text Corporation,organization
"OpGen, Inc.",organization
"OpGen, Inc.",organization
Ophthotech Corporation,organization
"Opiant Pharmaceuticals, Inc.",organization
"Opko Health, Inc.",organization
Optibase Ltd.,organization
Optical Cable Corporation,organization
"OptimumBank Holdings, Inc.",organization
"OptiNose, Inc.",organization
Opus Bank,organization
Oramed Pharmaceuticals Inc.,organization
"OraSure Technologies, Inc.",organization
ORBCOMM Inc.,organization
Orbotech Ltd.,organization
"O&#39;Reilly Automotive, Inc.",organization
"Orexigen Therapeutics, Inc.",organization
"Organovo Holdings, Inc.",organization
Origin Agritech Limited,organization
Origo Acquisition Corporation,organization
Origo Acquisition Corporation,organization
Origo Acquisition Corporation,organization
Origo Acquisition Corporation,organization
"Orion Energy Systems, Inc.",organization
Oritani Financial Corp.,organization
Orrstown Financial Services Inc,organization
Orthofix International N.V.,organization
OrthoPediatrics Corp.,organization
"OSI Systems, Inc.",organization
Osprey Energy Acquisition Corp.,organization
Osprey Energy Acquisition Corp.,organization
Osprey Energy Acquisition Corp.,organization
"Ossen Innovation Co., Ltd.",organization
Otelco Inc.,organization
"Otonomy, Inc.",organization
"Ottawa Bancorp, Inc.",organization
Otter Tail Corporation,organization
OvaScience Inc.,organization
"Overstock.com, Inc.",organization
Ovid Therapeutics Inc.,organization
Oxbridge Re Holdings Limited,organization
Oxbridge Re Holdings Limited,organization
Oxford Immunotec Global PLC,organization
Oxford Lane Capital Corp.,organization
Oxford Lane Capital Corp.,organization
Oxford Lane Capital Corp.,organization
"P & F Industries, Inc.",organization
"P.A.M. Transportation Services, Inc.",organization
PACCAR Inc.,organization
"Pacific Biosciences of California, Inc.",organization
"Pacific Ethanol, Inc.",organization
Pacific Mercantile Bancorp,organization
Pacific Premier Bancorp Inc,organization
"Pacira Pharmaceuticals, Inc.",organization
PacWest Bancorp,organization
"Pain Therapeutics, Inc.",organization
Pan American Silver Corp.,organization
Pangaea Logistics Solutions Ltd.,organization
"Papa John&#39;s International, Inc.",organization
"Papa Murphy&#39;s Holdings, Inc.",organization
Paragon Commercial Corporation,organization
"Paratek Pharmaceuticals, Inc. ",organization
"Park City Group, Inc.",organization
"Parke Bancorp, Inc.",organization
"ParkerVision, Inc.",organization
Park-Ohio Holdings Corp.,organization
Partner Communications Company Ltd.,organization
"Pathfinder Bancorp, Inc.",organization
"Patrick Industries, Inc.",organization
Patriot National Bancorp Inc.,organization
"Patriot Transportation Holding, Inc.",organization
Pattern Energy Group Inc.,organization
"Patterson Companies, Inc.",organization
"Patterson-UTI Energy, Inc.",organization
PAVmed Inc.,organization
PAVmed Inc.,organization
"Paychex, Inc.",organization
Paylocity Holding Corporation,organization
"Payment Data Systems, Inc.",organization
"PayPal Holdings, Inc.",organization
"PB Bancorp, Inc.",organization
"PC Connection, Inc.",organization
"PCM, Inc.",organization
PCSB Financial Corporation,organization
"PC-Tel, Inc.",organization
"PDC Energy, Inc.",organization
"PDF Solutions, Inc.",organization
"PDL BioPharma, Inc.",organization
PDL Community Bancorp,organization
"pdvWireless, Inc.",organization
"Peak Resorts, Inc.",organization
Peapack-Gladstone Financial Corporation,organization
Pegasystems Inc.,organization
"Penn National Gaming, Inc.",organization
Penn Virginia Corporation,organization
PennantPark Floating Rate Capital Ltd.,organization
PennantPark Investment Corporation,organization
"Penns Woods Bancorp, Inc.",organization
Pensare Acquisition Corp.,organization
Pensare Acquisition Corp.,organization
Pensare Acquisition Corp.,organization
Pensare Acquisition Corp.,organization
Peoples Bancorp Inc.,organization
"Peoples Bancorp of North Carolina, Inc.",organization
Peoples Financial Services Corp. ,organization
"People&#39;s United Financial, Inc.",organization
"People&#39;s United Financial, Inc.",organization
People&#39;s Utah Bancorp,organization
"Pepsico, Inc.",organization
"Perceptron, Inc.",organization
Peregrine Pharmaceuticals Inc.,organization
Peregrine Pharmaceuticals Inc.,organization
"Perficient, Inc.",organization
Performant Financial Corporation,organization
Perion Network Ltd,organization
"Perma-Fix Environmental Services, Inc.",organization
"Perma-Pipe International Holdings, Inc.",organization
"Pernix Therapeutics Holdings, Inc.",organization
Perry Ellis International Inc.,organization
Pershing Gold Corporation,organization
"PetIQ, Inc.",organization
"PetMed Express, Inc.",organization
"PFSweb, Inc.",organization
"PGT Innovations, Inc.",organization
"PhaseRx, Inc.",organization
"PHI, Inc.",organization
"PHI, Inc.",organization
Phibro Animal Health Corporation,organization
"Photronics, Inc.",organization
PICO Holdings Inc.,organization
"Pieris Pharmaceuticals, Inc.",organization
Pilgrim&#39;s Pride Corporation,organization
Pingtan Marine Enterprise Ltd.,organization
"Pinnacle Entertainment, Inc.",organization
"Pinnacle Financial Partners, Inc.",organization
"Pioneer Power Solutions, Inc.",organization
"Pixelworks, Inc.",organization
Playa Hotels & Resorts N.V.,organization
Plexus Corp.,organization
"Plug Power, Inc.",organization
Plumas Bancorp,organization
"Pluristem Therapeutics, Inc.",organization
PLx Pharma Inc.,organization
"Poage Bankshares, Inc.",organization
Pointer Telocation Ltd.,organization
"Points International, Ltd.",organization
"Polar Power, Inc.",organization
"PolarityTE, Inc.",organization
Pool Corporation,organization
Pope Resources,organization
"Popular, Inc.",organization
"Popular, Inc.",organization
"Popular, Inc.",organization
"Porter Bancorp, Inc.",organization
"Portola Pharmaceuticals, Inc.",organization
Potbelly Corporation,organization
Potlatch Corporation,organization
"Powell Industries, Inc.",organization
"Power Integrations, Inc.",organization
PowerShares 1-30 Laddered Treasury Portfolio,organization
PowerShares BuyBack Achievers Portfolio,organization
PowerShares Dividend Achievers Portfolio,organization
PowerShares DWA Basic Materials Momentum Portfolio,organization
PowerShares DWA Consumer Cyclicals Momentum Portfolio,organization
PowerShares DWA Consumer Staples Momentum Portfolio,organization
PowerShares DWA Developed Markets Momentum Portfolio,organization
PowerShares DWA Emerging Markets Momentum Portfolio,organization
PowerShares DWA Energy Momentum Portfolio,organization
PowerShares DWA Financial Momentum Portfolio,organization
PowerShares DWA Healthcare Momentum Portfolio,organization
PowerShares DWA Industrials Momentum Portfolio,organization
PowerShares DWA Momentum & Low Volatility Rotation Portfolio,organization
PowerShares DWA Momentum Portfolio,organization
PowerShares DWA NASDAQ Momentum Portfolio,organization
PowerShares DWA SmallCap Momentum Portfolio,organization
PowerShares DWA Tactical Multi-Asset Income Portfolio,organization
PowerShares DWA Tactical Sector Rotation Portfolio,organization
PowerShares DWA Technology Momenum Portfolio,organization
PowerShares DWA Utilities Momentum Portfolio,organization
PowerShares FTSE International Low Beta Equal Weight Portfolio,organization
PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,organization
PowerShares Global Agriculture Portfolio,organization
PowerShares Global Gold & Precious Metals Portfolio,organization
PowerShares Global Water Portfolio,organization
PowerShares Golden Dragon China Portfolio,organization
PowerShares High Yield Equity Dividend Achievers Portfolio,organization
PowerShares International BuyBack Achievers Portfolio,organization
PowerShares International Dividend Achievers Portfolio,organization
PowerShares KBW Bank Portfolio,organization
PowerShares KBW High Dividend Yield Financial Portfolio,organization
PowerShares KBW Premium Yield Equity REIT Portfolio,organization
PowerShares KBW Property & Casualty Insurance Portfolio,organization
PowerShares KBW Regional Banking Portfolio,organization
PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,organization
PowerShares Multi-Strategy Alternative Portfolio,organization
PowerShares Nasdaq Internet Portfolio,organization
PowerShares Optimum Yield Diversified Commodity Strategy No K-,organization
"PowerShares QQQ Trust, Series 1",organization
PowerShares Russell 1000 Low Beta Equal Weight Portfolio,organization
PowerShares S&P SmallCap Consumer Discretionary Portfolio,organization
PowerShares S&P SmallCap Consumer Staples Portfolio,organization
PowerShares S&P SmallCap Energy Portfolio,organization
PowerShares S&P SmallCap Financials Portfolio,organization
PowerShares S&P SmallCap Health Care Portfolio,organization
PowerShares S&P SmallCap Industrials Portfolio,organization
PowerShares S&P SmallCap Information Technology Portfolio,organization
PowerShares S&P SmallCap Materials Portfolio,organization
PowerShares S&P SmallCap Utilities Portfolio,organization
PowerShares Variable Rate Investment Grade Portfolio,organization
PowerShares Water Resources Portfolio,organization
"PRA Group, Inc.",organization
"PRA Health Sciences, Inc.",organization
Prana Biotechnology Ltd,organization
"Precipio, Inc.",organization
Preferred Bank,organization
Preformed Line Products Company,organization
"Premier Financial Bancorp, Inc.",organization
"Premier, Inc.",organization
Presbia PLC,organization
"Presidio, Inc.",organization
"PRGX Global, Inc.",organization
"PriceSmart, Inc.",organization
PrimeEnergy Corporation,organization
Primo Water Corporation,organization
Primoris Services Corporation,organization
Principal Contrarian Value Index ETF,organization
Principal Financial Group Inc,organization
Principal Healthcare Innovators Index ETF,organization
Principal International Multi-Factor Index ETF,organization
Principal Millennials Index ETF,organization
Principal Price Setters Index ETF,organization
Principal Shareholder Yield Index ETF,organization
Principal Sustainable Momentum Index ETF,organization
Principal U.S. Mega-Cap Multi-Factor Index ETF,organization
Principal U.S. Small-Cap Multi-Factor Index ETF,organization
"Pro-Dex, Inc.",organization
"Professional Diversity Network, Inc.",organization
"Profire Energy, Inc.",organization
Progenics Pharmaceuticals Inc.,organization
Progress Software Corporation,organization
"Proofpoint, Inc.",organization
"ProPhase Labs, Inc.",organization
ProQR Therapeutics N.V.,organization
ProShares Equities for Rising Rates ETF,organization
ProShares Ultra Nasdaq Biotechnology,organization
Proshares UltraPro Nasdaq Biotechnology,organization
ProShares UltraPro QQQ,organization
ProShares UltraPro Short NASDAQ Biotechnology,organization
ProShares UltraPro Short QQQ,organization
ProShares UltraShort Nasdaq Biotechnology,organization
Prospect Capital Corporation,organization
"Protagonist Therapeutics, Inc.",organization
"Proteon Therapeutics, Inc.",organization
"Proteostasis Therapeutics, Inc.",organization
Prothena Corporation plc,organization
"Provident Bancorp, Inc.",organization
"Provident Financial Holdings, Inc.",organization
"Prudential Bancorp, Inc.",organization
pSivida Corp.,organization
Psychemedics Corporation,organization
PTC Inc.,organization
"PTC Therapeutics, Inc.",organization
"Pulmatrix, Inc.",organization
"Pulse Biosciences, Inc",organization
Puma Biotechnology Inc,organization
Pure Cycle Corporation,organization
Pyxis Tankers Inc.,organization
QAD Inc.,organization
QAD Inc.,organization
"QCR Holdings, Inc.",organization
Qiagen N.V.,organization
QIWI plc,organization
"Qorvo, Inc.",organization
QUALCOMM Incorporated,organization
"Quality Systems, Inc.",organization
Qualstar Corporation,organization
"Qualys, Inc.",organization
"Quantenna Communications, Inc.",organization
Quanterix Corporation,organization
Quarterhill Inc.,organization
Quest Resource Holding Corporation.,organization
QuickLogic Corporation,organization
Quidel Corporation,organization
"QuinStreet, Inc.",organization
Qumu Corporation,organization
Quotient Limited,organization
R.R. Donnelley & Sons Company,organization
R1 RCM Inc.,organization
"Ra Pharmaceuticals, Inc.",organization
RADA Electronic Industries Ltd.,organization
Radcom Ltd.,organization
RadiSys Corporation,organization
"Radius Health, Inc.",organization
"RadNet, Inc.",organization
Radware Ltd.,organization
"Ramaco Resources, Inc.",organization
"Rambus, Inc.",organization
Rand Capital Corporation,organization
"Rand Logistics, Inc.",organization
Randgold Resources Limited,organization
"Randolph Bancorp, Inc.",organization
"Rapid7, Inc.",organization
"Rave Restaurant Group, Inc.",organization
"Raven Industries, Inc.",organization
RBB Bancorp,organization
RBC Bearings Incorporated,organization
"RCI Hospitality Holdings, Inc.",organization
"RCM Technologies, Inc.",organization
Reading International Inc,organization
Reading International Inc,organization
"Real Goods Solar, Inc.",organization
"RealNetworks, Inc.",organization
"RealPage, Inc.",organization
"Reata Pharmaceuticals, Inc.",organization
"Recon Technology, Ltd.",organization
"Recro Pharma, Inc.",organization
"Red Robin Gourmet Burgers, Inc.",organization
"Red Rock Resorts, Inc.",organization
Redfin Corporation,organization
Redhill Biopharma Ltd.,organization
"Regeneron Pharmaceuticals, Inc.",organization
REGENXBIO Inc.,organization
Regulus Therapeutics Inc.,organization
"Reis, Inc",organization
"Reliv&#39; International, Inc.",organization
"Remark Holdings, Inc.",organization
Renasant Corporation,organization
"Renewable Energy Group, Inc.",organization
"Renmin Tianli Group, Inc.",organization
Rent-A-Center Inc.,organization
Repligen Corporation,organization
Repros Therapeutics Inc.,organization
"Republic Bancorp, Inc.",organization
"Republic First Bancorp, Inc.",organization
Research Frontiers Incorporated,organization
ReShape Lifesciences Inc.,organization
Resonant Inc.,organization
"Resources Connection, Inc.",organization
"Restoration Robotics, Inc.",organization
Retail Opportunity Investments Corp.,organization
"ReTo Eco-Solutions, Inc.",organization
"Retrophin, Inc.",organization
"Revance Therapeutics, Inc.",organization
"Reven Housing REIT, Inc.",organization
"Revolution Lighting Technologies, Inc.",organization
ReWalk Robotics Ltd,organization
Rex Energy Corporation,organization
"RF Industries, Ltd.",organization
RGC Resources Inc.,organization
"Rhythm Pharmaceuticals, Inc.",organization
Ribbon Communications Inc. ,organization
RiceBran Technologies,organization
RiceBran Technologies,organization
"Richardson Electronics, Ltd.",organization
"Rigel Pharmaceuticals, Inc.",organization
"RigNet, Inc.",organization
"Rimini Street, Inc.",organization
"Riot Blockchain, Inc",organization
RISE Education Cayman Ltd,organization
"Ritter Pharmaceuticals, Inc.",organization
Riverview Bancorp Inc,organization
"RLJ Entertainment, Inc.",organization
RMG Networks Holding Corporation,organization
ROBO Global Robotics and Automation Index ETF,organization
"Rockwell Medical, Inc.",organization
